epoch,accuracy,loss,mae,val_accuracy,val_loss,val_mae
26,0.4844830632209778,0.0022926933597773314,0.03481840342283249,0.6078014373779297,0.05244310945272446,0.20715637505054474
27,0.49849262833595276,0.002300152787938714,0.034848663955926895,0.611347496509552,0.049692437052726746,0.20111700892448425
28,0.49547791481018066,0.002198366681113839,0.03411499038338661,0.6170212626457214,0.0401272252202034,0.18055443465709686
29,0.5057634115219116,0.002193176420405507,0.03377135843038559,0.609929084777832,0.04626474156975746,0.19243605434894562
30,0.5144529342651367,0.002157056936994195,0.03351859375834465,0.6163120269775391,0.04471924155950546,0.19068163633346558
31,0.5240290760993958,0.0021079585421830416,0.03310450538992882,0.6127659678459167,0.04925711825489998,0.199964240193367
32,0.5305905342102051,0.0020333463326096535,0.03230356425046921,0.6085106134414673,0.022166874259710312,0.13101235032081604
33,0.5213690400123596,0.002019546227529645,0.032146941870450974,0.609929084777832,0.03219010308384895,0.15949681401252747
34,0.5366199612617493,0.00200094236060977,0.03186625987291336,0.6085106134414673,0.028064116835594177,0.1474887877702713
35,0.5373293161392212,0.001997146988287568,0.03181435167789459,0.6092198491096497,0.018886804580688477,0.11755698919296265
36,0.5364426374435425,0.00195809337310493,0.031432535499334335,0.6092198491096497,0.023814041167497635,0.13550393283367157
37,0.5486788153648376,0.0019173291511833668,0.03101942501962185,0.6092198491096497,0.00882772821933031,0.07877442240715027
38,0.5697818994522095,0.0018925872864201665,0.030821368098258972,0.6092198491096497,0.005938690155744553,0.06340482831001282
39,0.5600283741950989,0.001877533388324082,0.03063037246465683,0.6092198491096497,0.03539802506566048,0.1682043969631195
40,0.558609664440155,0.0018737160135060549,0.030568482354283333,0.6085106134414673,0.005776804406195879,0.06339126825332642
41,0.5619790554046631,0.0018253132002428174,0.030192099511623383,0.6085106134414673,0.015588566660881042,0.10901148617267609
42,0.5759886503219604,0.0018086058553308249,0.0299028642475605,0.6085106134414673,0.017797555774450302,0.11587942391633987
43,0.5680084824562073,0.0017826705006882548,0.02963826432824135,0.6085106134414673,0.020340798422694206,0.12539920210838318
44,0.5866288542747498,0.001764972461387515,0.029401132836937904,0.6085106134414673,0.018824707716703415,0.11912354826927185
45,0.5818407535552979,0.0017565872985869646,0.029318254441022873,0.6085106134414673,0.014039651490747929,0.1023794636130333
46,0.5830820798873901,0.0017512037884443998,0.02904769405722618,0.6085106134414673,0.02133879065513611,0.12844322621822357
47,0.5869835019111633,0.0017271601827815175,0.02891269139945507,0.6085106134414673,0.014602466486394405,0.1052706316113472
48,0.5868061780929565,0.0016865212237462401,0.028593525290489197,0.6085106134414673,0.017222296446561813,0.11379916220903397
49,0.5910622477531433,0.0016919482732191682,0.028631340712308884,0.6085106134414673,0.015935059636831284,0.10885213315486908
50,0.5951409935951233,0.0016780392033979297,0.028339533135294914,0.6085106134414673,0.009728620760142803,0.08349410444498062
51,0.5880475044250488,0.0016645811265334487,0.028266215696930885,0.6085106134414673,0.011235076002776623,0.09142456948757172
52,0.5946089625358582,0.0016294248634949327,0.02787875011563301,0.6085106134414673,0.005962436553090811,0.06496596336364746
53,0.5937222838401794,0.00166452513076365,0.028198694810271263,0.6085106134414673,0.005865326151251793,0.06368743628263474
54,0.601525068283081,0.0016190039459615946,0.027845365926623344,0.6085106134414673,0.007924001663923264,0.07552983611822128
55,0.601525068283081,0.0016229657921940088,0.02786959521472454,0.6085106134414673,0.005862802267074585,0.06397564709186554
56,0.6054264903068542,0.0015924647450447083,0.027497166767716408,0.6085106134414673,0.00910447258502245,0.08125264942646027
57,0.6054264903068542,0.0015851607313379645,0.027379581704735756,0.6085106134414673,0.005499385762959719,0.06044838950037956
58,0.6050718426704407,0.0015674884198233485,0.02722642384469509,0.6085106134414673,0.0060474504716694355,0.0639711245894432
59,0.6089732050895691,0.0015646317042410374,0.027212003245949745,0.6085106134414673,0.0038226863835006952,0.04942557215690613
60,0.6173080205917358,0.001543534453958273,0.026870526373386383,0.6085106134414673,0.0038259762804955244,0.049565088003873825
61,0.6174853444099426,0.0015151684638112783,0.026586854830384254,0.6085106134414673,0.0075290449894964695,0.07282085716724396
62,0.6153573393821716,0.0015324600972235203,0.026737617328763008,0.6085106134414673,0.00551467714831233,0.0605291984975338
63,0.6189040541648865,0.0015000643907114863,0.026415295898914337,0.6085106134414673,0.006869811099022627,0.06929244846105576
64,0.6203227639198303,0.001530619920231402,0.0266858097165823,0.6085106134414673,0.005292059388011694,0.060155995190143585
65,0.6217414140701294,0.001487524132244289,0.0263175368309021,0.6085106134414673,0.003572183893993497,0.04778119921684265
66,0.6176627278327942,0.001488140900619328,0.02614077925682068,0.6085106134414673,0.003727491945028305,0.04881839081645012
67,0.6236921548843384,0.0014775963500142097,0.02617100067436695,0.6085106134414673,0.005266392603516579,0.05957794561982155
68,0.6245788335800171,0.0014670917298644781,0.025981111451983452,0.6085106134414673,0.003662279574200511,0.04877670481801033
69,0.6197907328605652,0.0014507725136354566,0.02578914538025856,0.6085106134414673,0.004634813405573368,0.05609874799847603
70,0.6231601238250732,0.0014523835852742195,0.02579507976770401,0.6085106134414673,0.0038319730665534735,0.05020160973072052
71,0.63149493932724,0.001428699353709817,0.02553136833012104,0.6085106134414673,0.002514210296794772,0.039168085902929306
72,0.62741619348526,0.0014089660253375769,0.025245286524295807,0.6085106134414673,0.0025248073507100344,0.0394723080098629
73,0.6231601238250732,0.0014132242649793625,0.02540251985192299,0.6085106134414673,0.0037866714410483837,0.050050366669893265
74,0.6238694787025452,0.0013925754465162754,0.025043239817023277,0.6085106134414673,0.0021664160303771496,0.03546600788831711
75,0.6238694787025452,0.0014049215242266655,0.025125421583652496,0.6085106134414673,0.002452748827636242,0.038726989179849625
76,0.6284802556037903,0.0013921285280957818,0.025035692378878593,0.6085106134414673,0.0023010175209492445,0.037119992077350616
77,0.6279482245445251,0.0013816499849781394,0.024814806878566742,0.6085106134414673,0.001937282970175147,0.033643096685409546
78,0.6268842220306396,0.0013749889330938458,0.024819673970341682,0.6085106134414673,0.0021806650329381227,0.03630323335528374
79,0.6311402916908264,0.0013684165896847844,0.024618105962872505,0.6085106134414673,0.0019356722477823496,0.03375367820262909
80,0.6284802556037903,0.0013616036158055067,0.024659082293510437,0.6085106134414673,0.0018788892775774002,0.03309786319732666
81,0.6302536129951477,0.0013614147901535034,0.02452395111322403,0.6085106134414673,0.001546311192214489,0.029108533635735512
82,0.6263521909713745,0.001332736574113369,0.024287519976496696,0.6085106134414673,0.0013834605924785137,0.026908444240689278
83,0.6265295147895813,0.0013358062133193016,0.02426312491297722,0.6085106134414673,0.0013673017965629697,0.02665565349161625
84,0.6311402916908264,0.0013151868479326367,0.02401481755077839,0.6085106134414673,0.001214586547575891,0.024128472432494164
85,0.6295442581176758,0.0013265314046293497,0.024130355566740036,0.6085106134414673,0.0011436697095632553,0.023109260946512222
86,0.6307855844497681,0.0013086681719869375,0.023937933146953583,0.6085106134414673,0.0010236710077151656,0.020553940907120705
87,0.6302536129951477,0.0013005067594349384,0.023834113031625748,0.6085106134414673,0.0009927694918587804,0.01940802112221718
88,0.6281255483627319,0.0013024733634665608,0.02369525097310543,0.6085106134414673,0.0009875138057395816,0.019643455743789673
89,0.6311402916908264,0.0012868436751887202,0.023674994707107544,0.6085106134414673,0.0009910344379022717,0.01933683454990387
90,0.6298989057540894,0.001288552419282496,0.023629624396562576,0.6085106134414673,0.0010062806541100144,0.01947787217795849
91,0.6298989057540894,0.0012889622012153268,0.023580405861139297,0.6085106134414673,0.0009977257577702403,0.01995653100311756
92,0.6306082606315613,0.0012674648314714432,0.023419905453920364,0.6085106134414673,0.0009931586682796478,0.019758563488721848
93,0.6316722631454468,0.0012699015205726027,0.023373860865831375,0.6085106134414673,0.0009932451648637652,0.019176060333848
94,0.6298989057540894,0.0012629900593310595,0.023265697062015533,0.6085106134414673,0.0009935625130310655,0.019077308475971222
95,0.6306082606315613,0.0012687331764027476,0.023318365216255188,0.6085106134414673,0.0009958375012502074,0.019089998677372932
96,0.6291895508766174,0.0012485891347751021,0.023040616884827614,0.6085106134414673,0.0009921386372298002,0.019683755934238434
97,0.6309629082679749,0.0012568988604471087,0.023144898936152458,0.6085106134414673,0.0009925701888278127,0.019786665216088295
98,0.6334456205368042,0.0012441672151908278,0.023027688264846802,0.6085106134414673,0.000985792139545083,0.0195762999355793
99,0.6304309368133545,0.001241546357050538,0.022918950766324997,0.6085106134414673,0.0009955436689779162,0.019200749695301056
100,0.6297215819358826,0.001230308203957975,0.02278195321559906,0.6085106134414673,0.0009912241948768497,0.019480600953102112
101,0.6302536129951477,0.001228967448696494,0.022785339504480362,0.6085106134414673,0.000990107306279242,0.01969960331916809
102,0.6307855844497681,0.0012193506117910147,0.022608889266848564,0.6085106134414673,0.0009880104335024953,0.019341973587870598
103,0.6306082606315613,0.001220974256284535,0.022666634991765022,0.6085106134414673,0.000990942120552063,0.019075313583016396
104,0.6309629082679749,0.0012135166907683015,0.022542761638760567,0.6085106134414673,0.0009886249899864197,0.019349245354533195
105,0.6311402916908264,0.0012141746701672673,0.0225303303450346,0.6085106134414673,0.0010024261428043246,0.019177479669451714
106,0.6329136490821838,0.0012094253906980157,0.022446954622864723,0.6085106134414673,0.0009982927003875375,0.019264353439211845
107,0.6291895508766174,0.0012008599005639553,0.022381365299224854,0.6085106134414673,0.0009935800917446613,0.019270651042461395
108,0.6332682967185974,0.0011927945306524634,0.022229567170143127,0.6085106134414673,0.0010102035012096167,0.01990797556936741
109,0.6307855844497681,0.001189567381516099,0.022181261330842972,0.6085106134414673,0.0009965116623789072,0.019249936565756798
110,0.6304309368133545,0.0011862480314448476,0.02221522480249405,0.6085106134414673,0.0009953795233741403,0.01976451463997364
111,0.6297215819358826,0.0011918421369045973,0.022200582548975945,0.6085106134414673,0.000995646696537733,0.01964019425213337
112,0.6339776515960693,0.0011818091152235866,0.022097326815128326,0.6085106134414673,0.0009922296740114689,0.01926359534263611
113,0.6304309368133545,0.0011820585932582617,0.022071311250329018,0.6085106134414673,0.0009900536388158798,0.019242197275161743
114,0.6325589418411255,0.0011738840257748961,0.021995920687913895,0.6085106134414673,0.0009859629208222032,0.019328515976667404
115,0.6295442581176758,0.001170649309642613,0.02193019725382328,0.6085106134414673,0.0009873427916318178,0.019198963418602943
116,0.6336230039596558,0.001163978478871286,0.021834367886185646,0.6085106134414673,0.0009915357222780585,0.01951027102768421
117,0.6334456205368042,0.001169445808045566,0.021842259913682938,0.6085106134414673,0.0009901451412588358,0.019043518230319023
118,0.632736325263977,0.0011601925361901522,0.021718613803386688,0.6085106134414673,0.0010001299669966102,0.020423749461770058
119,0.6302536129951477,0.0011624457547441125,0.021771786734461784,0.6085106134414673,0.0009920557495206594,0.020039068534970284
120,0.6316722631454468,0.0011638174764811993,0.02176443487405777,0.6085106134414673,0.0009884301107376814,0.019793018698692322
121,0.6295442581176758,0.0011525717563927174,0.021680565550923347,0.6085106134414673,0.000991400913335383,0.019095879048109055
122,0.6330909729003906,0.001149725983850658,0.021605804562568665,0.6085106134414673,0.0009944557677954435,0.019298935309052467
123,0.6323816180229187,0.0011482065310701728,0.021535567939281464,0.6085106134414673,0.0009882519952952862,0.019171347841620445
124,0.6322042942047119,0.0011330145644024014,0.021361811086535454,0.6085106134414673,0.0009910687804222107,0.01909875124692917
125,0.6307855844497681,0.0011486688163131475,0.021571388468146324,0.6085106134414673,0.0009994922438636422,0.019127655774354935
126,0.6307855844497681,0.0011416831985116005,0.021404465660452843,0.6085106134414673,0.0009920512093231082,0.019167201593518257
127,0.6316722631454468,0.001135940314270556,0.021385081112384796,0.6085106134414673,0.0009921210585162044,0.019511109218001366
128,0.6313176155090332,0.0011313152499496937,0.02124778926372528,0.6085106134414673,0.0009953661356121302,0.019833438098430634
129,0.6313176155090332,0.0011378563940525055,0.021284088492393494,0.6085106134414673,0.0009952454129233956,0.019931262359023094
130,0.6323816180229187,0.001128248986788094,0.021246861666440964,0.6085106134414673,0.0009901553858071566,0.019014213234186172
131,0.6322042942047119,0.0011231334647163749,0.021130410954356194,0.6085106134414673,0.0009928337531164289,0.01941894181072712
132,0.6304309368133545,0.0011252766707912087,0.0211426243185997,0.6085106134414673,0.0009890530491247773,0.019133303314447403
133,0.6288349032402039,0.0011185811599716544,0.021060874685645103,0.6085106134414673,0.0009941094322130084,0.01921798661351204
134,0.6322042942047119,0.001117787673138082,0.021032027900218964,0.6085106134414673,0.0009931799722835422,0.019481737166643143
135,0.6322042942047119,0.0011165328323841095,0.02103564515709877,0.6085106134414673,0.000992132001556456,0.019194580614566803
136,0.6336230039596558,0.0011074496433138847,0.020944315940141678,0.6085106134414673,0.0009983547497540712,0.01886620558798313
137,0.6318496465682983,0.0011107160244137049,0.020936088636517525,0.6085106134414673,0.0009939064038917422,0.019608639180660248
138,0.6332682967185974,0.0011061504483222961,0.02088480442762375,0.6085106134414673,0.0009910247754305601,0.01917262189090252
139,0.63149493932724,0.0011063318233937025,0.020883632823824883,0.6085106134414673,0.0009915399132296443,0.0190205629914999
140,0.63149493932724,0.0010985512053593993,0.020755575969815254,0.6085106134414673,0.0009931743843480945,0.019084803760051727
141,0.6322042942047119,0.0011039695236831903,0.020789701491594315,0.6085106134414673,0.000991740496829152,0.019203487783670425
142,0.6332682967185974,0.0011020790552720428,0.020786665380001068,0.6085106134414673,0.0009919931180775166,0.019382573664188385
143,0.6316722631454468,0.0011004855623468757,0.020747222006320953,0.6085106134414673,0.0009925623890012503,0.019233999773859978
144,0.6275935173034668,0.0010928410338237882,0.020646817982196808,0.6085106134414673,0.0009919271105900407,0.019476788118481636
145,0.6302536129951477,0.0010940029751509428,0.020663674920797348,0.6085106134414673,0.0009950114181265235,0.019253555685281754
146,0.6286575794219971,0.001088255550712347,0.020614992827177048,0.6085106134414673,0.0009933317778632045,0.01919480413198471
147,0.6320269703865051,0.0010894668521359563,0.020627252757549286,0.6085106134414673,0.0009938470320776105,0.019357070326805115
148,0.6322042942047119,0.0010894793085753918,0.02058064565062523,0.6085106134414673,0.0010006598895415664,0.019192570820450783
149,0.63149493932724,0.0010927513940259814,0.02061573602259159,0.6085106134414673,0.000991249457001686,0.019784558564424515
150,0.6339776515960693,0.0010846989462152123,0.02054603584110737,0.6085106134414673,0.0009954351698979735,0.019260577857494354
151,0.6336230039596558,0.0010818797163665295,0.020470844581723213,0.6085106134414673,0.0009937190916389227,0.019123204052448273
152,0.6338003277778625,0.0010729372734203935,0.020348936319351196,0.6085106134414673,0.00099306576885283,0.019611751660704613
153,0.6302536129951477,0.0010781976161524653,0.020431557670235634,0.6085106134414673,0.0009915120899677277,0.019459297880530357
154,0.6288349032402039,0.0010801508324220777,0.020479384809732437,0.6085106134414673,0.0009910602821037173,0.019078277051448822
155,0.6320269703865051,0.0010743291350081563,0.020327482372522354,0.6085106134414673,0.0009914215188473463,0.019335387274622917
156,0.6320269703865051,0.0010716451797634363,0.020289000123739243,0.6085106134414673,0.0009988155215978622,0.019083740189671516
157,0.6290122270584106,0.0010764662874862552,0.020329304039478302,0.6085106134414673,0.0009927345672622323,0.019327418878674507
158,0.6313176155090332,0.0010756202973425388,0.0202870424836874,0.6085106134414673,0.000994615606032312,0.01940624974668026
159,0.6311402916908264,0.0010716429678723216,0.020260751247406006,0.6085106134414673,0.0009923862526193261,0.019228383898735046
160,0.6330909729003906,0.0010733563685789704,0.02030113898217678,0.6085106134414673,0.0009926272323355079,0.019168037921190262
161,0.6300762295722961,0.0010575993219390512,0.02009192295372486,0.6085106134414673,0.0009937334107235074,0.019525140523910522
162,0.6302536129951477,0.0010658884420990944,0.020213808864355087,0.6085106134414673,0.0009956040885299444,0.01890990138053894
163,0.632736325263977,0.001063433475792408,0.02014908939599991,0.6085106134414673,0.0009924236219376326,0.019206833094358444
164,0.6320269703865051,0.001056369743309915,0.020029915496706963,0.6085106134414673,0.0009936683345586061,0.01916183903813362
165,0.6318496465682983,0.0010662274435162544,0.020190926268696785,0.6085106134414673,0.0009915545815601945,0.019367845728993416
166,0.63557368516922,0.0010513471206650138,0.020024603232741356,0.6085106134414673,0.0009952080436050892,0.01899830251932144
167,0.6320269703865051,0.0010493329027667642,0.019937552511692047,0.6085106134414673,0.0009888727217912674,0.01957831345498562
168,0.629366934299469,0.001058322610333562,0.020069492980837822,0.6085106134414673,0.0009954036213457584,0.0196180772036314
169,0.6316722631454468,0.0010576104978099465,0.02003335952758789,0.6085106134414673,0.0009954178240150213,0.019093643873929977
170,0.6300762295722961,0.0010518698254600167,0.020011745393276215,0.6085106134414673,0.0009993643034249544,0.0188397578895092
171,0.6302536129951477,0.001051260158419609,0.0199571680277586,0.6085106134414673,0.0009957419242709875,0.0191004928201437
172,0.6309629082679749,0.0010548927821218967,0.019977306947112083,0.6085106134414673,0.0009910432854667306,0.01921430602669716
173,0.6295442581176758,0.001050974940881133,0.01996108889579773,0.6085106134414673,0.0009884913451969624,0.019295567646622658
174,0.6316722631454468,0.001056414796039462,0.019983705133199692,0.6085106134414673,0.0009899308206513524,0.01935620605945587
175,0.6343322992324829,0.0010485858656466007,0.019924109801650047,0.6085106134414673,0.0009929802035912871,0.01926877722144127
176,0.6322042942047119,0.0010453725699335337,0.019817588850855827,0.6085106134414673,0.0009886941406875849,0.019355246797204018
177,0.6316722631454468,0.0010463530197739601,0.019901050254702568,0.6085106134414673,0.0009956624126061797,0.019520772621035576
178,0.6309629082679749,0.00104787468444556,0.019854187965393066,0.6085106134414673,0.0009950422681868076,0.019241124391555786
179,0.6304309368133545,0.0010449682595208287,0.019840478897094727,0.6085106134414673,0.000993708148598671,0.01925666816532612
180,0.6332682967185974,0.0010443764040246606,0.0198558047413826,0.6085106134414673,0.0010036526946350932,0.018939411267638206
181,0.6318496465682983,0.0010424787178635597,0.019737325608730316,0.6085106134414673,0.000995106529444456,0.01917784847319126
182,0.6300762295722961,0.0010376751888543367,0.019763372838497162,0.6085106134414673,0.0009869267232716084,0.01907777227461338
183,0.6318496465682983,0.001038487534970045,0.01974627561867237,0.6085106134414673,0.0009935097768902779,0.019013922661542892
184,0.6311402916908264,0.0010366450296714902,0.019654128700494766,0.6085106134414673,0.0009851922513917089,0.019551709294319153
185,0.6322042942047119,0.0010396074503660202,0.019786104559898376,0.6085106134414673,0.0009942844044417143,0.01939871907234192
186,0.6322042942047119,0.0010347920469939709,0.01966172084212303,0.6085106134414673,0.0009923317702487111,0.019268162548542023
187,0.6336230039596558,0.0010309257777407765,0.019683226943016052,0.6085106134414673,0.0009927928913384676,0.019012413918972015
188,0.6307855844497681,0.0010355461854487658,0.019679395481944084,0.6085106134414673,0.0009913124376907945,0.01909666508436203
189,0.6304309368133545,0.001036637695506215,0.019617579877376556,0.6085106134414673,0.000990046071819961,0.01921847090125084
190,0.6307855844497681,0.0010322906309738755,0.01961969956755638,0.6085106134414673,0.0009902785532176495,0.019075732678174973
191,0.6330909729003906,0.0010290922364220023,0.01954267919063568,0.6085106134414673,0.000990584958344698,0.019204244017601013
192,0.6329136490821838,0.0010331401135772467,0.019615603610873222,0.6085106134414673,0.000991215929389,0.01900644041597843
193,0.6307855844497681,0.001032328000292182,0.019633376970887184,0.6085106134414673,0.0009935462148860097,0.01887843757867813
194,0.6323816180229187,0.0010301644215360284,0.019603153690695763,0.6085106134414673,0.0009934250265359879,0.018985053524374962
195,0.632736325263977,0.0010286056203767657,0.019552692770957947,0.6085106134414673,0.000993602443486452,0.019094321876764297
196,0.6300762295722961,0.0010259620612487197,0.019531168043613434,0.6085106134414673,0.0009894819231703877,0.019093593582510948
197,0.6329136490821838,0.001026617712341249,0.019552702084183693,0.6085106134414673,0.0009896625997498631,0.01883876323699951
198,0.6307855844497681,0.0010285949101671576,0.019480779767036438,0.6085106134414673,0.0009973591659218073,0.018871521577239037
199,0.6345096826553345,0.0010219448013231158,0.01949784718453884,0.6085106134414673,0.0009877810953184962,0.01929626800119877
200,0.6332682967185974,0.0010237550595775247,0.019495386630296707,0.6085106134414673,0.000992206740193069,0.01907375268638134
201,0.6311402916908264,0.001025371253490448,0.019452359527349472,0.6085106134414673,0.0009939154842868447,0.01877198927104473
202,0.6320269703865051,0.0010228730970993638,0.019471779465675354,0.6085106134414673,0.0009965962963178754,0.018873102962970734
203,0.6311402916908264,0.001024839119054377,0.01946496032178402,0.6085106134414673,0.0009963370393961668,0.0190136656165123
204,0.6336230039596558,0.0010233825305476785,0.01944100856781006,0.6085106134414673,0.0009989711688831449,0.01880542002618313
205,0.6330909729003906,0.0010186757426708937,0.019378693774342537,0.6085106134414673,0.001004593912512064,0.01874990202486515
206,0.6332682967185974,0.0010207671439275146,0.019394492730498314,0.6085106134414673,0.0009946207283064723,0.01896050199866295
207,0.6311402916908264,0.0010201178956776857,0.01941223256289959,0.6085106134414673,0.0009900040458887815,0.019162265583872795
208,0.6311402916908264,0.0010219765827059746,0.019428465515375137,0.6085106134414673,0.0009919110452756286,0.019149312749505043
209,0.6267068386077881,0.0010203830897808075,0.01938019134104252,0.6085106134414673,0.0009923424804583192,0.01925959438085556
210,0.6302536129951477,0.0010194071801379323,0.019378773868083954,0.6085106134414673,0.000991789624094963,0.018848508596420288
211,0.6313176155090332,0.0010190991451963782,0.019367290660738945,0.6085106134414673,0.0009947981452569366,0.019042035564780235
212,0.6288349032402039,0.0010178475640714169,0.019348019734025,0.6085106134414673,0.0009905091719701886,0.019542671740055084
213,0.6306082606315613,0.0010143970139324665,0.019306359812617302,0.6085106134414673,0.0009932599496096373,0.01898140087723732
214,0.63149493932724,0.0010155370691791177,0.019299497827887535,0.6085106134414673,0.000990028027445078,0.019258372485637665
215,0.6251108646392822,0.0010171150788664818,0.019340040162205696,0.6085106134414673,0.0009948022197932005,0.01915156841278076
216,0.6307855844497681,0.0010126340202987194,0.019288649782538414,0.6085106134414673,0.0009992263512685895,0.01865106262266636
217,0.6323816180229187,0.001009508385322988,0.019229434430599213,0.6085106134414673,0.0010015795705839992,0.018773328512907028
218,0.6329136490821838,0.0010170376626774669,0.01928425393998623,0.6085106134414673,0.0009906911291182041,0.019217275083065033
219,0.6297215819358826,0.0010124564869329333,0.019276218488812447,0.6085106134414673,0.000996514456346631,0.019061867147684097
220,0.6313176155090332,0.001011006417684257,0.019257675856351852,0.6085106134414673,0.0009893816895782948,0.019221866503357887
221,0.6322042942047119,0.0010155709460377693,0.019311318174004555,0.6085106134414673,0.0009922339813783765,0.019315872341394424
222,0.6322042942047119,0.0010108770802617073,0.01926540955901146,0.6085106134414673,0.0009925231570377946,0.01902836002409458
223,0.6339776515960693,0.0010110818548128009,0.01922568865120411,0.6085106134414673,0.0009931194363161922,0.01924555003643036
224,0.6291895508766174,0.0010142921237275004,0.019247442483901978,0.6085106134414673,0.0009894244140014052,0.019094029441475868
225,0.6307855844497681,0.0010075073223561049,0.0192097295075655,0.6085106134414673,0.0009896901901811361,0.01926279254257679
226,0.6330909729003906,0.0010078656487166882,0.01919281668961048,0.6085106134414673,0.0009915678529068828,0.019023843109607697
227,0.6298989057540894,0.0010108696296811104,0.01919863559305668,0.6085106134414673,0.000989707768894732,0.019057461991906166
228,0.6318496465682983,0.0010067194234579802,0.019180884584784508,0.6085106134414673,0.0009932484244927764,0.019009685143828392
229,0.6304309368133545,0.0010062902001664042,0.019150109961628914,0.6085106134414673,0.0009982350748032331,0.01860482059419155
230,0.6318496465682983,0.001009841449558735,0.019214127212762833,0.6085106134414673,0.0009899921715259552,0.01883467100560665
231,0.6306082606315613,0.0010072647128254175,0.019174691289663315,0.6085106134414673,0.0009902752935886383,0.019022705033421516
232,0.6329136490821838,0.0010060480562970042,0.019109312444925308,0.6085106134414673,0.0009891327936202288,0.019110390916466713
233,0.6307855844497681,0.0010052419966086745,0.019160615280270576,0.6085106134414673,0.0009971942054107785,0.018721947446465492
234,0.6313176155090332,0.0010030018165707588,0.019063184037804604,0.6085106134414673,0.00099382980260998,0.019686663523316383
235,0.6338003277778625,0.0010049759875983,0.01917177252471447,0.6085106134414673,0.0009888310451060534,0.0194079726934433
236,0.6279482245445251,0.0010058062616735697,0.01917029730975628,0.6085106134414673,0.0009920053416863084,0.019236458465456963
237,0.6330909729003906,0.001002995646558702,0.019118407741189003,0.6085106134414673,0.0009930870728567243,0.01944122463464737
238,0.6330909729003906,0.0010026306845247746,0.019070180132985115,0.6085106134414673,0.0009929949883371592,0.019525175914168358
239,0.6306082606315613,0.001002553733997047,0.0190779659897089,0.6085106134414673,0.0009912910172715783,0.019479840993881226
240,0.6307855844497681,0.0010051929857581854,0.019158415496349335,0.6085106134414673,0.000993517809547484,0.019307637587189674
241,0.6322042942047119,0.0010017635067924857,0.019098201766610146,0.6085106134414673,0.0009903867030516267,0.019412117078900337
242,0.632736325263977,0.0010010922560468316,0.019062567502260208,0.6085106134414673,0.0009931637905538082,0.019430039450526237
